9347435,142679744,3,10227,868969,1686647,5108090,16321,85738868,2809996,711566473,220584334,1361784739,0,64096,0,72,596342,0,0,2915076,0,16251476,162261670,4807,50413,0,48840496,12039020,489442467,1271415335,934763979,629,35557,0,30726380,0,107372,3704991,5,66885,787,0,418955,2330521278,934758195,0,0,1217305581,61213,0,10000,470151704,0,3274732,266934141,142,472128,1186,4747400,0,0,3080592,5591253,8,140,0,5,1606,1489581,23988,202721231,987,4598235,437431,61,376787,1299654683,5764,120858595,0,43,41971709,53889,4328622,1253023,111219027,2489,2416,23,5627162,508722510,73111353,2575273487,171,10,0,0,2445599909,0,0,2039,1034,1771613640,46141,96,279741209,210175,0,0,286720,1331583633,12247,1170088,3794205,813398,0,281947756,2437408,0,3644,48826,21555688,925,438,69982,978836185,14600,0,0,102722392,2047866,18878,1630057
13393164,207957869,0,8082,936833,1690401,7344681,18512,73303216,3309586,624957458,258730506,1711660066,0,90901,0,142,911030,0,0,3324409,0,17697887,173145197,5978,50644,0,43720612,10292887,572599193,1620112513,986210767,14,27520,0,19731852,0,113608,3645336,5,61698,630,0,417736,2726466435,986207392,0,0,1129061297,54104,0,7281,597325699,0,4803136,307533860,0,543635,1001,4896462,0,0,3408265,5045548,16,0,0,14,1418,1299654,14408,173474538,1001,4401331,518766,1,380242,1111077166,6382,124865491,0,4,45017131,55398,4517847,1806021,130434190,1196,3128,31,6179418,765206929,79583857,3276278041,25,0,0,0,2860866230,0,0,29,336,1984435072,37857,77,303940172,203509,0,0,262076,1742237299,8600,876411,5380993,769570,0,285799238,2891520,0,2848,313512,21739458,1070,71,65474,954622499,16465,0,0,99497342,2254376,11295,2135563
19902311,208794296,0,8117,742061,1709100,6426970,28612,73123294,3758249,673153325,258735527,1688923342,0,92595,0,0,952295,0,0,2837483,0,21636043,181799023,5998,51870,0,43979861,10282467,847462418,1664851273,988095266,37,32896,0,35215213,0,113641,3597366,4,58059,639,0,416587,4035366541,988093024,0,0,1130486333,56516,0,8080,616369955,0,3869175,263727686,0,466371,1003,4282993,0,0,5107467,4896100,0,0,0,10,1222,1321806,13733,173128526,1001,4412162,531852,1,380829,1108136115,17216,135822050,0,5,56703841,50105,3767895,1580040,130432855,1079,2914,22,9777891,806830260,77202047,3381598447,25,0,0,0,4235165106,0,0,17,452,1991385779,51553,82,373392948,290138,0,0,263913,1758825570,10049,875270,5513128,825332,0,285619253,3340119,0,2042,206710,20210840,1054,60,65877,1070449956,13209,0,0,111897135,3555956,13089,1868153
38847249,211990458,0,9035,761764,2211191,5701011,24689,71861428,3764833,627877922,259737248,1755846395,0,95455,0,0,975706,0,0,3048189,0,24552863,181754242,6002,55091,0,49125830,10184332,721964020,1608042239,988077300,1741,43946,0,26272268,0,117218,3988629,10,58059,700,0,418186,3437661366,988075093,0,0,1487103605,53206,0,9358,594963630,0,4163573,271999819,0,480890,1001,4567331,0,0,4213944,5416909,0,0,0,10,1266,1545558,13642,171303796,1070,4605243,537579,1,380625,1090874113,6140,136560771,0,13,69059515,62722,3704889,1401529,130937339,904,4065,28,9840450,806793355,77229217,3262853639,25,0,0,0,3606855215,0,0,4,489,1995113793,64590,74,426955279,308611,0,0,346844,1765596587,11492,879317,5573333,771282,0,287046537,3345658,0,2572,233759,24696073,1037,138,65796,1387626079,12209,0,0,144541634,3539264,16894,1683557
8384240,192361448,0,9179,986286,2654532,5868206,26204,69274233,2872054,618533246,259684386,1628444509,0,104674,0,0,898225,0,0,2598349,0,18384453,181773494,6011,63649,0,49098553,9811105,778344568,1620470232,987985500,22,27754,0,40671532,0,131240,3728325,9,58058,830,0,417455,3706145386,987983507,0,0,1149792448,48597,0,8194,598378367,0,3523451,224081225,0,396357,1031,4759808,0,0,4579135,4324870,0,0,0,7,1042,1309257,15368,164231299,1001,3789934,601807,5,383014,1050410722,38132,136861294,0,3,48604341,77902,4006086,1442896,130914047,1100,4928,31,10050491,803244769,77232676,3279531386,25,0,0,0,3888732435,0,0,147,338,1995086755,64363,88,318124075,373699,0,0,268290,1760563363,13316,880552,5176087,796416,0,287913692,2452105,0,2415,213891,31927971,1041,96,65937,1384765686,11739,0,0,144591475,3635683,13084,1393706
8072404,151181396,0,9036,1153463,2331473,6642355,19799,77203278,3726024,594518386,260218568,1369911300,0,103301,0,0,694779,0,0,2763405,0,17280090,181491650,6000,51116,0,48982163,10857418,574676557,1420387500,988079140,1,26550,0,28338172,0,129103,3739420,10,58006,951,0,418169,2736367873,988077512,0,0,1264617991,46045,0,8612,524357939,0,2823658,217216347,0,384255,1001,4247704,0,0,3391794,5056564,0,0,0,4,1019,1343083,15185,182841885,1001,4605455,497756,57,382109,1170826178,4058,132603947,0,0,42616560,68914,3891182,1633936,131179715,871,3444,37,8865554,804478232,76963205,2875144403,25,0,0,0,2871148729,0,0,226,1,1995143290,65876,105,293543359,405545,0,0,294661,1752035472,9763,877279,4105167,772683,0,287784811,3306098,0,2233,191333,28034249,1033,110,75446,1381442586,14332,0,0,145698849,3150818,14006,1915316
9856947,131239459,0,9044,1144719,2577741,5919994,20880,80793299,4833355,797030045,258761117,1398827245,0,93950,0,0,627770,0,0,3294747,0,17813171,181555394,6001,46556,0,48960352,11350296,795053772,1222591076,986318978,4,25687,0,34820526,0,115392,4020687,8,61853,777,0,417550,3785695742,986316197,0,0,1400568233,49483,0,8455,450209164,0,2832150,301568168,0,533422,1001,4257287,0,0,4839530,5203928,0,0,0,12,1460,1562343,13563,191490810,1060,4569196,515260,1,382381,1224840237,5139,117631033,0,0,44287205,76955,3817253,1455635,130448569,1163,3842,17,8792453,805936597,76216845,2463655734,25,0,0,0,3972373386,0,0,7,118,1995051260,65713,86,302136705,405607,0,0,325318,1758419371,9993,876165,3633501,769852,0,285779556,4412511,0,3001,166292,31071331,1041,153,67912,1374301671,16931,0,0,144799664,3181679,14368,1702888
11229164,183474188,0,9036,1033571,2436712,6436833,23445,77855009,3871147,800608711,258693425,1733806894,0,92912,0,0,887052,0,0,3441393,0,14874646,182053732,5998,49771,0,48940522,11007060,738606971,1388849438,988104907,0,25869,0,23952038,0,113553,3670577,6,58059,1033,0,418892,3516943773,988098939,0,0,1306147678,44289,0,8742,511594919,0,3660344,301542953,0,533098,1000,4717398,0,0,4479018,5003969,0,0,0,8,1428,1408471,13395,184319607,970,4473896,457020,1,370454,1178359371,7798,121815930,0,0,37895652,73733,4482220,1583267,130411930,885,3742,42,9570007,805646044,76458739,2799980041,25,0,0,0,3690306083,0,0,2,2,1995114871,65640,126,254839982,406069,0,0,303467,1757262881,8903,876092,5078518,825197,0,285836517,3451403,0,2386,238813,30710573,1050,102,68072,1381086136,12414,0,0,145174557,3441968,13427,1851872
6013868,152867124,0,9036,764536,1834374,6219493,27051,84562306,3867566,646297613,259515303,1468100575,0,97662,0,0,703803,0,0,3199205,0,16972788,181855168,6008,52359,0,49002565,11968862,777217250,1525140896,986459542,1530,39390,0,24027218,0,120866,3678874,6,58058,850,0,419286,3700827180,986459818,0,0,1289364228,46471,0,8174,562560976,0,3642042,293110569,0,518840,1002,5195349,0,0,4717784,5342005,0,0,0,6,1514,1497286,14384,200555291,1001,4627560,606972,1,383226,1279829415,3987,124933980,0,2,43927838,54498,3909745,1529729,130826028,959,3164,31,10264025,806217027,76621031,3080147906,25,0,0,0,3883485976,0,0,1,1,1995126437,84411,98,288958948,411212,0,0,300280,1757876159,11402,876221,4081738,818035,0,286543700,3447452,0,2854,183716,23014102,1038,158,68166,1384871576,13149,0,0,145050265,3697753,14125,1788689
20400457,166238874,0,9045,765625,1445993,6245249,24134,90928546,3976123,728882318,259621069,1465911847,0,94574,0,0,763231,0,0,4287667,0,24967251,181704120,6001,53320,0,49049669,12806717,726872711,1522281119,987987329,84,26272,0,37534343,0,115889,3690583,5,58063,676,0,418926,3461089543,987985756,0,0,1213203756,48587,0,8029,559136633,0,2996797,402344238,0,711806,1001,5268331,0,0,4298024,5232678,0,0,0,9,2095,1626701,13728,215247298,1001,4296207,765749,5,382230,1377422419,4296,134800982,0,0,69999385,46515,3886490,1536102,130878594,1745,2680,26,9640640,805598289,76978101,3059217866,25,0,0,0,3631700243,0,0,2,0,1995143594,72274,64,430117779,407488,0,0,280632,1754827661,10161,874404,4336673,854225,0,284758930,3556550,0,2438,68075,18702769,1037,120,69798,1384184648,10263,0,0,144836784,3383387,11117,1634743
23634223,228616604,0,9297,765203,1400992,6194768,22842,83879452,3905708,639989172,260257764,1421833110,0,94655,0,0,1092415,0,0,4332421,0,24931527,181784757,6000,51811,0,48990298,11777766,692815086,1509841107,988072821,4,25929,0,30739374,0,115672,3728682,8,58081,857,0,422865,3298905005,988070485,0,0,1368171511,49073,0,8333,557031838,0,3155199,433740697,0,766903,1001,5242484,0,0,4190700,5020198,0,0,0,8,2228,1352655,13535,198298424,1001,4470044,765508,58,383925,1270461775,10982,136378428,0,1,69880412,43349,3901707,1523691,131200136,927,2290,30,8344559,806390993,75899715,3050509840,25,0,0,0,3461632017,0,0,171,0,1991551972,67838,124,431824332,405507,0,0,359968,1759440019,10585,875932,6404201,774045,0,286407935,3480721,0,2531,43659,17982369,1023,148,83147,1385272392,11156,0,0,144897390,2998255,56211,1802112
19125139,246751358,0,9045,766824,1538702,5898938,23957,72854658,4118990,706704269,260143421,1312233335,0,95370,0,0,1130216,0,0,4380543,0,25005295,178412945,6003,56584,0,49058215,10230092,733637309,1726673461,986311889,1,25776,0,39533868,0,116902,3735686,5,58058,665,0,419306,3493286470,986307733,0,0,1261760676,57543,0,8272,637985513,0,2511381,433686588,0,766814,1001,5300408,0,0,4418451,4821832,0,0,0,5,2174,1393654,13753,172350853,1001,4224318,767818,1,383563,1103400597,31488,131467268,0,0,67437314,44926,4005107,1450488,131141910,913,3062,259,9490280,806770763,75976871,3493917251,25,0,0,0,3665567036,0,0,23,69,1995161979,65501,96,429632857,405696,0,0,294279,1763287185,10958,876253,6480394,855669,0,287618657,3699891,0,2883,147925,18458876,1033,146,67920,1384238161,15116,0,0,145172623,3394030,14153,1686364
20283452,239770370,0,9036,766333,1858773,6119390,21678,66390240,3524564,741565128,260285071,1365100224,0,84642,0,0,1108336,0,0,4364698,0,23933751,172423540,5997,57656,0,48952630,9326577,803398908,1781330372,988186142,0,25858,0,30525340,0,101249,3712402,10,58058,708,0,417643,3825511454,988184031,0,0,1339161958,53430,0,8650,659578476,0,3109126,433801533,0,766937,1003,5322468,0,0,4763879,4867387,0,0,0,6,2224,1214690,12335,156958781,1001,3864827,767244,1,383583,1006314963,5975,127781899,0,0,66186777,57458,3912459,1504630,131213292,1078,4014,20,8607269,807275279,75936636,3618433769,25,0,0,0,4014203162,0,0,9,0,1991380814,65528,78,411472074,404909,0,0,312426,1757335466,10330,1057948,6239098,795703,0,286373044,3105495,0,1892,162311,22385237,1050,133,67823,1381551716,14065,0,0,145044343,3015499,15184,1774925
6989580,167276232,0,9035,767127,1547602,6558360,29522,65957915,4421838,791312051,260169029,1357102483,0,102073,0,0,775467,0,0,4363838,0,19036377,175782529,6000,51977,0,49061542,9327038,685797638,1501986496,988128773,1825,37364,0,39285166,0,128372,4054522,12,61964,689,0,417952,3265489550,988127457,0,0,1476233464,49769,0,8956,555704178,0,3349915,433890601,0,767082,1002,4202108,0,0,4055819,4462654,0,0,0,14,2228,1183826,15440,156499999,1065,3733225,767074,1,382680,1000501227,3889,128362614,0,0,47705011,53877,3628830,1612963,131155206,918,2678,108,9998327,805197246,79000904,3045304712,25,0,0,0,3426588292,0,0,1,0,1995091476,65562,70,322183864,403948,0,0,343833,1763359410,10653,876880,4407928,832578,0,286809108,4000878,0,2278,42266,21174757,1047,137,67847,1383816692,11420,0,0,145244102,3600404,16138,1641264
19819817,143390384,0,9036,768419,1717494,6208051,23353,70966406,4858606,611525514,259415625,1309862320,0,94082,0,0,676486,0,0,4279644,0,18796291,178025245,6001,48370,0,49048599,10076669,688227076,1323270390,988025212,2,26239,0,37092903,0,114981,3760117,8,58059,784,0,419204,3277071209,988022929,0,0,1471110203,50421,0,8783,487121922,0,2799346,434484155,0,768058,1001,4715016,0,0,4082790,4579896,0,0,0,5,2110,1393655,14183,168569494,1001,3924290,766944,5,384303,1076241009,7702,135204203,0,0,49627216,53984,4208315,1526174,130778614,1153,3327,35,9450377,807683156,76791079,2669299416,25,0,0,0,3438662765,0,0,24,0,1995119615,81529,97,318258465,411628,0,0,342521,1761220884,11349,877542,3909207,897893,0,287734754,4438824,0,2558,175229,21964462,1038,96,77886,1382544821,16261,0,0,145480023,3411161,15940,1789066
14089613,166536358,0,9215,769751,1414008,6774072,23849,70639333,4514705,794366320,258165596,1623706573,0,92210,0,0,781328,0,0,4305694,0,20056879,180196610,6003,53022,0,49073371,10089375,744362256,1569544665,988113788,0,25770,0,34885281,0,113630,3725906,8,62469,747,0,419025,3544321981,988111008,0,0,1380151505,48565,0,8893,580159418,0,3149967,434477202,0,767897,1002,5089257,0,0,4445180,4563244,0,0,0,15,2116,1314612,13339,168569278,1001,3765974,767273,1,383749,1072088096,7282,133375105,0,0,52352628,43567,4293287,1666047,130148926,1239,1893,17,9491134,804797932,77452076,3182020843,25,0,0,0,3719043987,0,0,0,0,1995119936,65519,93,341673614,405149,0,0,365336,1765558561,10096,875492,4505018,1011140,0,288387728,4094847,0,2108,123582,18430351,1037,191,67843,1380942280,13126,0,0,145731777,3405297,58985,1970536
19047090,162263124,0,9036,769547,1614897,6489877,25930,72627419,3842722,830173529,259423710,1714247686,0,104613,0,0,730900,0,0,4591957,0,18972661,182272454,6001,54922,0,49029071,10214205,933483914,1683756338,986357593,0,27077,0,24089467,0,131267,3711747,9,58059,781,0,420061,4444826660,986354403,0,0,1273501376,47465,0,8059,620100018,0,4588296,432442765,0,764365,1001,4523473,0,0,5453251,5516326,0,0,0,15,2152,1511009,15399,171689593,1001,4073551,747846,1,384099,1101798985,7262,125438137,0,0,50382866,44563,4699069,1596168,130779658,865,1891,94,10072275,804915185,76833500,3399150043,25,0,0,0,4663879621,0,0,0,0,1990878441,65788,82,324392430,405508,0,0,295892,1769518421,7903,875022,4242966,971569,0,288339953,3424410,0,1869,167675,19032017,1033,129,68181,1381175221,12610,0,0,145685801,3667855,13090,1856702
14668718,182450117,0,9045,768414,1444615,5158891,29405,85791583,4327982,586616061,259448134,1737855262,0,94981,0,0,856864,0,0,4656043,0,14170127,181989200,6002,50286,0,48978911,12050399,921374307,1366153547,984768290,0,26387,0,39204449,0,115941,4069232,9,58058,1330,0,419691,4387154149,984763669,0,0,1378155379,61084,0,8613,504457457,0,3973319,431639226,0,763128,1001,4323346,0,0,5354494,5367818,0,0,0,4,2299,1376435,13203,202749987,1066,4217687,755281,57,382793,1299036020,13472,125575176,0,0,37632993,46452,3902251,1268479,130791785,920,2724,38,10606371,807649290,76829193,2765777893,25,0,0,0,4603304875,0,0,99,85,1995164207,65789,232,245278750,405874,0,0,318818,1763593349,10061,875948,4936849,987752,0,286695595,3912372,0,1850,159185,18487102,1035,201,78574,1379009684,13233,0,0,145504528,3878267,12706,1473117
10245321,167208731,0,8811,767821,1152026,5903284,21114,73538184,4923811,722183383,258297522,1784257854,0,96981,0,0,768517,0,0,4357710,0,16493055,182011343,6000,52816,0,47683380,10336521,930713362,1582393120,989678292,0,26127,0,35220362,0,118644,3757060,6,58058,567,0,418241,4431631785,989676926,0,0,1458378839,54168,0,8405,584093431,0,4434901,434364343,0,767618,1001,4201649,0,0,5749048,4960615,0,0,0,10,2037,1446766,13533,174031844,1001,3861870,513573,1,383579,1113369701,6827,125687110,0,0,40802381,37475,3925843,1451395,130212904,913,1590,147,8672146,806343579,76851051,3202976441,25,0,0,0,4650036165,0,0,13,0,1991446082,65526,55,278615636,405273,0,0,335484,1769291198,10161,875575,4450721,1069200,0,286690706,4506446,0,2248,255847,16295305,1035,109,68866,1382893002,15606,0,0,145358518,3160471,11432,1752775
8065445,176553161,1,5715,764400,1463981,5965871,33857,75078968,4747321,717527818,260193950,1731179291,6667,95399,0,0,823191,0,0,4375381,0,17294978,182050746,6008,51879,0,31093364,10595581,935429507,1451970048,988042047,2088,41318,0,18400293,0,116083,4101234,9,58090,667,0,418755,4454080211,988039885,0,0,1171181554,52656,0,8023,536515295,0,3944961,433873245,0,766816,1040,4348399,0,0,5430489,4899006,0,0,0,10,2118,1606787,13362,177962785,1067,3754343,533898,1,383053,1137281523,7250,124430689,0,0,44272961,48500,3994007,1466977,131167663,1860,2379,96,11195464,804401287,76811377,2940633423,25,0,0,0,4673549974,0,0,1,0,1995165006,65406,68,297233497,404774,0,0,272135,1763088629,10646,875931,4708088,798742,0,286828003,4328542,0,2493,180387,19697531,1048,139,69102,1382172218,13499,0,0,145078699,4139861,12045,1772472
12852688,117431276,0,6168,767095,1646937,6135996,22436,63082873,4814241,756100949,260194900,1592554552,0,103667,0,0,472303,0,0,4788213,0,14498241,182055924,6000,51411,0,33555315,8877154,934259892,1441600227,988113759,2,26568,0,6669247,0,129369,3797712,2,58059,611,0,418505,4448515566,988111397,0,0,1378088594,57894,0,8956,532711928,0,3656391,431865077,0,763192,1001,4728227,0,0,5459017,4502594,0,0,0,13,2048,1615189,14313,149072161,1001,3543854,744768,1,381929,957051248,9611,125498828,0,0,37925853,54343,3972608,1509102,131168289,1811,2106,23,9507601,806002221,76034248,2919633082,25,0,0,0,4667751043,0,0,11,0,1991697245,70940,68,245262515,406100,0,0,321333,1768232904,10214,872597,3290396,786893,0,288184220,4395465,0,2050,284565,22619466,1040,161,68589,1384324197,14051,0,0,145188900,3372943,15433,1828597
8836653,96488722,0,5787,957875,1876025,6428022,27806,91089634,5200167,780146879,259993070,1579349320,0,88424,0,0,347264,0,0,4742862,0,15250139,181863566,6001,52293,0,31434800,12843054,933692592,1450067367,987105223,0,26208,0,22879072,0,106192,3786508,3,58059,604,0,418919,4445817015,987101844,0,0,1481131325,55845,0,8783,535226797,0,3407983,432189440,0,763921,1002,4412552,0,0,5392850,4359422,0,0,0,13,2128,1760289,12498,215471807,1001,3699470,762682,1,383622,1381637988,5095,125799406,0,0,39138599,59453,4501503,1580687,131066303,1973,3559,19,10251597,806659088,76417877,2932032076,25,0,0,0,4664940093,0,0,3,0,1995164858,65410,72,260011134,404219,0,0,344967,1769661491,9620,871129,2354533,829839,0,288137657,4782506,0,2156,176773,24538625,1030,144,68536,1382906938,13858,0,0,145521816,3739162,16078,1727306
9089167,82070675,0,6783,1039998,1382469,6421834,28135,81397958,4813765,683134902,259966756,1800318649,0,96846,0,0,306275,0,0,4952679,0,19558359,181642826,5999,51306,0,36709509,11429283,931107069,1444688201,987326317,2,26746,0,45704993,0,119966,3724308,0,61870,623,0,418517,4433503115,987324015,0,0,1333254432,66969,0,8388,531332964,0,4081665,431078735,0,762430,1001,4495337,0,0,5707249,4597071,0,0,0,9,2248,1293493,13590,192341119,1001,3809512,766045,814,383781,1232439943,3521,131152251,0,0,52556718,45589,3945991,1579835,131053058,1803,1838,29,11058077,807454668,76576410,2909407071,25,0,0,0,4651998055,0,0,397,59,1987721895,65590,115,337904669,404147,0,0,343927,1766736657,10593,875353,1997640,860309,0,286737948,4396026,0,2263,228724,21091427,1044,133,103540,1380518641,11942,0,0,145343056,4009970,47765,1899002
8612624,80008736,0,9035,769259,1602150,6241764,29668,77414373,4917978,789322443,258268104,1828694983,0,95025,0,0,303728,0,0,4894661,0,14938440,181017109,5995,53298,0,49124288,10869987,919274783,1532610370,988249697,0,26321,0,26141524,0,116202,3724475,7,61680,743,0,417381,4377157854,988247388,0,0,1366454202,47910,0,8564,564468258,0,4001929,431923505,0,763397,1001,4482263,0,0,5484087,4594486,0,0,0,13,2120,1512609,13509,183394730,1001,3981271,766632,1,383712,1172263958,4059,133475817,0,0,37978312,50208,4477295,1534855,130199855,2941,2597,19,10995625,806842139,77367699,3093704138,25,0,0,0,4592837074,0,0,64,0,1995149856,65374,76,252148921,403966,0,0,314916,1759231054,9525,1120292,2201311,795316,0,286860133,4500983,0,2533,205466,22231088,1116,100,68326,1383170286,12046,0,0,145455762,4001395,11495,1821254
11999574,71160067,0,9036,769395,1897734,6154002,22518,79558774,3522162,729015866,258801693,1576265198,0,86748,0,0,243235,0,0,4506394,0,17329212,181492795,6001,57980,0,49107392,11248019,932409590,1727242646,989783330,1891,39138,0,32771866,0,102741,3761990,1,58059,889,0,418087,4439703618,989783229,0,0,923498056,45398,0,7812,637665857,0,3070223,433361806,0,765873,1001,5264531,0,0,5609597,3789977,0,0,0,10,2120,1324320,12016,188291914,1001,3701295,766825,1,384189,1204515696,21039,129684165,0,1,44367384,54962,4455696,1513536,130466237,2830,3283,24,9352912,806542871,76755140,3486182512,25,0,0,0,4658502897,0,0,9,0,1991539328,65534,104,298910943,404488,0,0,216016,1768926446,9551,1256822,1726173,922102,0,287208911,3102992,0,1812,112278,22973729,1036,114,68849,1382207612,14176,0,0,145633752,3421999,11082,1818536
9326805,73814821,0,9036,769913,1504497,5952041,24670,73910194,3344974,659778639,260129116,1623612648,0,88216,0,0,285528,0,0,4880113,0,17062815,181667111,6007,48900,0,49114349,10377985,868889136,1384291325,987927780,1,26151,0,24542693,0,104279,3730268,3,58002,917,0,422298,4137270225,987925264,0,0,1066716832,44569,0,8247,510877144,0,4164889,430564557,0,760986,1001,4606607,0,0,5006669,4134027,0,0,0,8,2118,1510722,11873,174897111,1001,4180301,767635,1,384123,1121757186,9794,127996255,0,0,42121155,44790,4402657,1464015,131134684,2880,2420,34,9350329,804748218,76408070,2800153183,25,0,0,0,4341038055,0,0,6,0,1995162306,72164,128,289656486,407907,0,0,249216,1768908278,9255,873242,1907992,772484,0,287412664,2920875,0,2206,195105,18555773,1035,99,69303,1382544847,14036,0,0,145579690,3359057,12571,1722346
15578192,69744669,0,9343,769558,1742606,6166105,38591,79146254,3036761,735871002,260051345,1715794458,0,81487,0,0,254960,0,0,5104487,0,17181950,181411044,5974,54718,0,49150018,11169615,715617553,1565844057,988108248,1,26039,0,41590983,0,101745,3719157,6,63172,824,0,419338,3407446820,988106751,0,0,1162435622,46822,0,8651,578139094,0,4161917,430410302,0,760671,1001,3919763,0,0,4195323,4049377,0,0,0,11,2094,1305601,13547,187369447,1002,3829159,767286,1,383941,1199467822,5115,131324864,0,0,44997304,52780,4555219,1516843,131095527,2823,3053,24,11909657,725515115,77948070,3166582157,25,0,0,0,3575504108,0,0,43,2,1988002316,65454,106,294203107,405686,0,0,271556,1755956763,11024,873178,1794624,830051,0,287379490,2617837,0,1681,142717,20910029,1059,137,69079,1381519346,13307,0,0,145680659,4406368,13652,1780738
6587431,65303261,0,9171,767100,1687224,6047519,25523,76902795,2812205,707230346,260053533,1657588859,0,52123,0,0,256198,0,0,4542741,0,16898359,182429366,5994,52422,0,49130563,10813053,680660914,1527445712,986372392,1,25940,0,30607546,0,70370,3749380,8,58379,1125,0,419283,3241030657,986367912,0,0,1137873306,41088,0,8057,564551197,0,4109928,432736516,0,765689,1002,5067059,0,0,4156892,4430600,0,0,0,9,2182,1350050,12978,182331416,1000,3785098,767595,1,382727,1164716090,3743,134746617,0,0,41053455,49293,4385393,1486818,131096887,2874,2504,26,9446845,555866023,78645299,3094618170,25,0,0,0,3400988271,0,0,3,439622,1995161285,71078,134,283774128,406721,0,0,265306,1759999014,9877,877248,1697664,830093,0,286405230,2392989,0,1921,141551,20380626,1056,63,68413,1379689270,15285,0,0,145349885,3412895,12770,1383439
12774227,78053793,0,9035,768359,1440974,6558980,33309,67421263,2913063,694059592,259688785,1687759440,0,62795,0,0,280562,0,0,4718637,0,16804978,182336026,6000,54543,0,49045654,9466900,876687791,1583876611,988122245,1,25941,0,41614503,0,72038,3751270,8,58116,629,0,419004,4174391224,988120210,0,0,1337775850,55838,0,11125,585179981,0,5441906,433672651,0,766646,1001,4243274,0,0,5365928,5129208,0,0,0,9,2210,1369683,9428,159504815,1001,4606114,765453,83,379934,1021690304,4235,137073807,0,0,43447297,46356,4448343,1613161,130913233,28425,2218,25,10932969,751774187,78663219,3209844755,25,0,0,0,4380253078,0,0,426,594879,1991591892,65694,82,291115072,405242,0,0,315666,1765852071,10228,962440,1974504,778252,0,286382918,2495464,0,1991,171494,19421502,1030,124,84073,1381775440,16130,0,0,145580940,4018062,18876,1925731
13872415,352596623,0,1522557,550559,10390103,6362268,233814,43762004,19164016,732044344,240897892,1603158405,16066,2584608,0,0,1727242,0,0,4386859,0,15852367,154831370,432507,565451,0,23150990,6144702,180407840,1454988815,986049151,13334,60010563,0,43077890,0,70709204,27949314,0,5941308,123,0,263479,1016591739,986044617,0,0,873798152,1891055,0,11531882,427269890,0,71248751,423596456,92213,756634,71146,4186658,0,0,2849661,32579424,0,129113,0,10,22690,194393791,49368120,103653966,1056,13369511,284139,7,338387,1204079042,17874,141948879,0,0,41306690,177796,3286602,1671275,122833319,75635,55982,22,38187117,339884307,63108710,2238647936,56,0,0,0,1455732649,0,0,36886,538841,1995120763,1115150,12,413644692,10633199,0,0,14108645,888007019,7468507,247952483,16765533,759118,0,232480020,18884468,0,89575,52356527,53623237,60376,713,2664470,1868015426,13179409,0,0,39524259,17220552,24227361,222682383
34848208,373432577,4,2643826,461414,14289671,5713085,622626,604459,49057554,724728761,3827,1589463458,157204,2611782,0,0,2727464,0,0,2447061,0,11725892,64682971,510194,1779072,0,0,85165,171138894,1401297074,987987347,16382,76320593,0,102109903,0,75048468,280329136,0,26141391,40,0,36662,972304235,987985277,0,0,544358602,1722411,0,15884471,156309719,0,64516036,132654715,202081,399982,69483,3183973,0,0,3509859,70459485,0,290508,0,12,583136,420477054,45143460,1431632,1001,25811937,139,1,5,1683800498,6611,186788865,0,2,43210768,207645,2337385,1617595,25676792,1010467,82722,24,91723112,300156638,1123,517135824,9,0,0,0,1408728417,0,0,43734,573172,1995161226,2521451,5,1021582597,23542641,0,0,18855946,685066935,15160629,321029825,23684409,603190,0,243367311,49021284,0,484221,59733686,68631875,94078,1502,2769935,1925494812,15019100,0,0,27392222,42849882,33234889,783891711
