37125758,199766484,592,114384,184075,3694817,4684092,163794,46071,5961857,245851933,2507693,565514938,28534,4010040,0,56157,1229387,0,12239,3772570,0,4000104,48537712,17683,3798174,0,206607,282663,83817716,12867,502178162,265549595,1497535,5167125,0,27554550,0,11306814,5294823,38200378,286,1174148,93591,0,36647,441298296,265534556,0,0,4136173,219262129,0,0,1297346,141478317,80550514,0,17172493,57408450,12570,119146,8004,0,866365,23,5272941,12670153,3210,12569,0,53,40594,20949623,2823550,4156526,336,8042050,85679,1502394,1098548,516889901,676,31762404,1,373674,150174523,128609,5362052,440867,8199718,199927,19664,240,14021822,156309134,11060,411080459,51514,217,20,67803799,503486567,0,0,847703,122840,555349896,3962906,17439,164488983,2844826,245794568,0,0,2750950,238227424,1702286,19105678,6790294,1495020,0,80208396,5706465,0,20627,52852304,7622020,48445,99888,3162299,2367821,367548317,0,0,11007401,5938549,3698914,61983488
22662953,189234386,8500672928,27054,223803,3285893,5034346,253446,3459,8231468,77503766,1782485,521856504,44977,1389298,0,8191,1145501,0,2566,3141855,0,3560662,38294041,19722,42210453133307,0,47525,47411,48121940,12512,5294846512791136,133810126,24766441464023,52658514193573,0,37519357,0,12377219,1147704,61117874,110,663636,43792,0,51325,238606014,133798271,0,0,4829735,90113707,0,0,14639719591251,1349682078624234,20101815,0,18260079,77338721,5243,67204,2392,0,1935750,107,3994383,8328594,323,5243,0,21,33430,18979025,2471775,1732335,362,8094834,51082,230546,687589,341153708,61010,46144839,0,6230612214819,68199511,107604,2966581,429282,4854609,172508,23759,533,316848426,125716641,6260,3892454256456851,653076304036,96,12,54224503,310422513,0,0,484481,2308478220206,669608926,1201603,6362,87796484,601794,77491782,0,0,26052583935307,203302601,516629,374411605378313,6219373,265694,0,17854122,5595728,0,34607,40756947,7888548,19044,51933,904906,2749489,7800708073005354,0,0,211038139244010,133551455,36358187376183,86462502
17927040,528604514,18458939,12031,489439,1973244,13977862,579042,36047,15800225,154681136,1744481,1723142846,65033,1935893,0,4983,589717,0,6323,1411066,0,9005817,89148817,38663,4343144086586,0,185015,240367,140381525,26762,447800678829,4754429691102114,241162371524,4719433382855,0,46490101,0,31568599,1098566,118275946,154,928451,56446,0,169690,722533784,4753216075109075,0,0,11968771,148283777,0,0,1572868169585,5114104174812,36826163,0,44566449,33087335,6261,290419,411193769773,0,3723975,401,1642713,23457184,274,6260,0,26,7516,55338676,5702121,2126469,469,23509894,196174,59663,726064,1237260345,238725,110803794,0,0,52172702,43028,4572527,1122515,18380295,632564,61313,2374,78435109,224305601,10913,22743003952481,36573611,22,25,1204103599201283,912646649,0,0,140478,0,1157876818,3785446,22865,96314389,1776281,155194672,0,0,1025960197450,144600545,603156,66077181336175,18069589,1728052,0,1351515530643426,17073915,0,89778,24245853,25891195,1572432229251,44725,1795194,8984259,153369998169385,0,0,23343886970,33185977,3282690882119,248690960
216560047,121797310,35546515,440073,1017811,1646859,8962296,225474,18861,6827938,196974981,868327,987761762,46238,2379447,0,197939,563842,0,8728,4790056,0,3955619,40504954,172515,5516774032020,0,96832,125847,13399970,120579,43109626781,4365068564198,291259592742,7258915569932,0,107592657,0,19291279,1601024,63343395,263,580880,91838,0,243570,70871817,4490914604005,0,0,22988576,380130031,0,0,2334548399465,4637540632990,49956253,0,24745228,103258153,10442,122549,103914120870,0,7621161,61,5883927,4263173,10869,10441,0,43,38971,108481100,2840505,3381941,4301,12154270,89338,100577,361218,406176364,149784,61630542,2,22367871444,720123185,39787,8078955,543545,6498613,263458,38316,4465,44033026,61689079,1059,9427766286526,8278050,155,4,287906089105258,125162095,0,0,168076,84811536198,480516823,29281066,44505,986143810,15601515,197757572,0,0,2465552465392,656674964,7329185,41616785583404,4030019,330110,0,388416364288,8758002,0,31833,20583905,14278498,324197808363,144789,2211307,5562981,150813504181720,0,0,577583134360,18991326,4385064034449,149462376
180194468,155203013,12286219,378370,686865,1467807,15548269,536167,15934,16676073,507285354,587607,338480165,128190,43678519,0,168374,5533838,0,1221,1315715,0,8885382,95135016,212028,1918793420036,0,81870,106452,327260139,144314,1558480597968,20962870820014,77409172973,2580243205783,0,198190519,0,34879629,5237350,137033922,44,748547,22866,0,487543,1678067207,21536890073216,0,0,14108996,122699243,0,0,884430608504,5929648120533,134475235,0,47650901,33748681,1705,315123,60062643765,0,4074582,102,1447301,5264304,9182,1705,0,7,4424,209363564,5856408,136390,4627,25759797,179587,7015935,244311,1028685979,114437,126182804,1,1330659491702,570223448,41123,2493268,1146482,19290438,680993,67889,8905,74289612,187411494,5045,9276971721999,2632825,78,10,348842489150055,2188194210,0,0,6366369,72323712485,1208458603,27423707,28437,839764950,13734261,508833562,0,0,541470748436,484145778,5433071,26505418139080,5417355,1427121,0,0,19224630,0,75959,18922470,5219857,196371519591,248539,37311253,2131850,92388917246950,0,0,1552905672185,31980188,1726140426110,287433237
132528056,809072635,88577706,306775,1109531,1327743,9686166,405905,6816,4612264,844020469,569872,1060406559,49784,3777641,0,136074,2285668,0,5725,4493377,0,13325234,140058457,107446,2587370877168,0,35036,45582,246155203,71463,1391294351085,16779198618138,342697793207,3246523849583,0,109121734,0,13878654,8545422,60938304,149,127162,62218,0,312283,1252741518,17236355015200,0,0,27188648,348430444,0,0,1083102558359,3237077020389,228085256,0,19036739,100955983,6649,124561,42806927412,0,8264061,24,5351180,33709097,7449,6649,0,31,32421,118431645,2127433,849411,2847,13728004,99664,4286965,234402,1341558696,475400,193307846,0,854238105386,408525528,35956,4697624,559526,6443350,247966,31989,6050,37289556,46752347,146,23330970240269,7912357,160,2,236306547896003,1686513997,0,0,4635262,26213837832,249186858,23120661,20173,672330693,11602880,846542909,0,0,1089087736875,51884294,4231971,20126484216380,27573528,293089,0,44992381466176,9879466,0,54920,16372797,15508297,135119495326,132359,3946650,6079051,45505747813606,0,0,61131765800123,15973415,1901833804558,159847909
87782980,597879394,64116354,111793,672521,1375450,15772712,768858,15177,21140641,446641709,14017013,1763232785,74456,43129902,0,50435,882408,0,3962,1425275,0,7338711,84708202,412196,1260884624192,0,78025,101496,163073924,284858,1305148423113,12972986836963,63927831582,2063375006194,0,171354497,0,39617836,3840839,130560585,26,455028,13446,0,287379,830266387,13325598319733,0,0,15736448,582595349,0,0,633979428355,3854471876882,115124641,0,54746184,35168157,9132,319786,35477110295,0,13126098,359,1559552,24073019,2677,9132,0,42,5582,183591504,6647501,419162,2352,4639524,201821,1686914,5645945,415157477,358662,120837384,0,662110789462,252590931,37232,790988,1165255,19075852,758070,62074,8957,69289903,211976691,3447,20191223783163,46715167,263,8,174615295555,1132794589,0,0,2377559,20395887852,1446519975,18771845,39886,454548035,9596654,448686371,0,0,564500304174,1220912841,3148820,1060060699091,20892271,1336314,0,208345890267075,3216175,0,103029,19111896,26950752,104487450262,216582,38493844,9575991,57623394225109,0,0,84848176435491,29601970,1457518978353,300456100
18135262,343236237,63686059,130914,1078994,1513559,6301903,5470901,6487,4643459,708540912,463534692,1885795288,39955,5766968,0,57868,1925826,0,1184,4116553,0,13155811,131344832,339991,1194359622879,0,35046,47663,19808481,229665,774152598046,9249124129365,266222257720,1958912033699,0,222737569,0,16796995,7017180,63702297,148,76571,54448,0,984217,87155665,9500378472624,0,0,24422408,1073360617,0,0,580724257586,725742775345,194922484,0,23387867,103907424,3930,107181,11578558057,0,24890015,194,4864333,12732463,3152,0,0,0,25216,248220521,2736452,5951959,1348,70106197,96474,4340418,2059539,1015225433,390052,189234525,0,711921789690,42438928,41143,4499555,424088,6658482,254059,61164,3345,26362299,69140624,2217,24062975010410,52356307,17,3,0,177775149,0,0,5540036,43543183250,270125680,6118324,26891,119172231,2753923,711165555,0,0,665557041839,811733534,517259,28197930445126,11745131,369365,0,130153143791368,51581914,0,736285,20855944,27723044,44364172918,263676,6047311,10662305,33415642568954,0,0,37634193465724,11235498,1276424068128,123642495
207639451,466404920,73707324,95225,1313914,932198,12018102,22732,304584,4716210,744829123,1394332087,1654681143,69015,33314393,0,42827,2829700,0,1921,5404929,0,7897959,85797066,240388,1723909747127,0,1637476,2183088,364207552,163656,769439342072,8098198299212,183984745985,1079507764163,0,63469893,0,39038092,6991215,125065646,105,409238,45156,0,78462,1856962750,8316788167822,0,0,30537623,103599787,0,0,348084626014,3472168303302,196419580,0,54318055,116279199,0,316557,36127304861,0,4048161,459,6341862,17682783,2237,14006,0,17,33677,75321862,6587310,25839343,5947,11593627,178403,755950,2194226,1776873198,335610,126130283,1,167734622176,639722437,26374,975700,1032966,19263684,730418,33390,14785,58057709,202760264,75033,16031129491098,122962075,21,7,0,2526671422,0,0,968852,2196279575,302614530,41884756,12808,1009771873,20480455,747794450,0,0,275584946250,396680625,7521885,10170334343247,15990928,1333978,0,95404300102335,8325100,0,48757,11045794,26075951,41055140728,75910,30937080,9431215,11566508664761,0,0,33525228593745,24875620,660780934275,244160974
174690272,151102613,66566568,91460,620362,1524187,1286337,508275,96465365,41783457,330299743,2005910715,940834520,605,2558371,0,41215,969807,0,73817,1149601,0,1717274,12615047,241193,989312183228,0,34130411,81997758,267614440,172013,903270026099,5579667426105,0,1432979423031,0,141784712,0,17549034,2880388,38145810,34,11594264,14474,0,233636,1364331408,5730218481285,0,0,12679229,368042423,0,0,445214512002,50872275304278,79444452,0,24155194,29501999,14006,367972,9774906330,0,9780557,227,1108980,4109635,2146,127242,0,0,4671,160493910,3178002,165613490527791,5050,24531811,110295,1170874,2860915,771964504,104465,28406747,0,119560144610,522622555,41607,21945678,295750,22769179,937285,8936,7403,23916847,106952892,74106,15560767559399,0,87,0,0,1885203097,0,0,1668893,3123075726,2935805700,36271300,6945,835047846,17364278,332486959,0,0,437142980441,397197985,6198274,7223899047381,5503626,1504061,0,137696091018448,18427300,0,199790,20794498,14493954,38350271267,182780,2941588,6044359,314566918990,0,0,14685479476413,9968549,950551104395,62165830
123808849,436118421,73312822,99222,530097,1520732,4080639,1347083,6284075,289030071,586227347,198369752,562148312,26866,3890362,0,44408,1218302,0,27900,1993895,0,11291096,112036248,188463,848258537518,0,4191788,109811422,215215482,129880,744303697591,4076805911693,3660391688,639981390842,0,38912087,0,14987121,6133603,79209047,2136,8005498,20381,0,31551,1064991180,4186804685296,0,0,11533804,54910799,0,0,218753634322,24923144470265,158325821,0,19442955,47658744,127249,99518,12599865586,0,2649298,45,2222433,17733368,2317,8915,0,61,8158,37482841,2428988,453384925781715,3452,8390503,71390,1539506,0,258559556,256437,162614784,1,121707377204,380770170,41867,1804717,299611,370621756,232735,21233,10151,18505518,48382106,154,4790697993539,0,2129,1,0,1493407248,0,0,2465715,3217444521,291847303,31169909,27240,664615716,14686713,588630652,0,0,160893074030,256234680,3643608,0,15223718,269930,0,92879796015859,5678983,0,85075,21904725,7816952,54468973765,89413,4099719,3255915,13639862706923,0,0,41806556949310,7785795,768458861135,93206885
81579931,8967743112,65787462,118518,811229,1819916,196474445,836895,155871215,8226712,120106568,1823000207,2037432449,1202062,66044231,0,53754,48219729,0,24585,3438014,0,5278099,58562421,60120,686371163659,0,208921602,95600400,141540566,51031,1665473162955,3107744086540,2282250133,1171639305805,0,108500137,0,710824413,448408,1881748688,11,358508,942935,0,5114872,694028713,3191561206111,0,0,18823907,230761886,0,0,371290435798,33760541297488,19897415,0,38382690,77673549,8915,5839096,4854614792,0,5928467,3375,4088676,383265034,2811,27461,0,519,20801,109835111,4678384,702482193674426,2094,385034114,133883,77332,0,951712729,5477282,91081949,0,126978073510,231764809,47842,92609297,14813326,225929606,13563771,744978,4254,29365838,127493645,36808033,2249840112241,0,445238183,221,0,989051082,0,0,603578,3554559859,20198981551,26140742,10739,428706329,12247592,120640595,0,0,351568266119,50768592,7681189,4256456978895,306935754,26253395,0,134456650306575,280179061,0,16408,21365006,32470571,19494682559,159302,60503453,11533406,62256821003317,0,0,15111894852726,12283941,257451062192,3699571230
21264241,208324375,59954521,232537,15783946,116346768,50156419,383542,5462003,5940283,297948562,728568059,23952166394,501496,28118811,0,104369,2371558,0,33649,90005329,0,170231503,1865797264,378855,203861521935,0,258518909,97719198,29677300,265223,5086847299811,2450132217743,121484992409,611053179239,0,140418800,0,7488818,1886057,908176289,827,21846631,349158,0,121121,137622031,2516209380778,0,0,356719212,657590781,0,0,233968795284,42276893750566,72911889,0,1005503725,2122627063,27461,2078414,6063092976,0,16556855,593,108245388,60061695,5521,63763,0,3,691131,139324928,127363067,67744278448936,1359,12717508,2639844,129328,0,655518576,1029299,2457116927,1,129236144830,44255960,3357329,39929127271133,4693996,315145338,5337030,79612,0,875948637,4711840914,432091,14358099972054,0,338527,34,0,229307960,0,0,411891,2999597237,778827727,5691995,31581,111952651,2423872,299389571,0,0,148504439134,867145245,4622645,12807422964539,1985989,192003,0,97667613869208,9586902,0,32852,1506539706,351146823,3631332133,154329,27149606,130872135,62272065927555,0,0,17893369919155,369104422,193846191995,940536969
208782069,290597734,32680929,205352,73474734,16233202,120876135,422386,135890427,6008962,124405192,1589158039,2254418580,4014,7861806,0,154398,2228228,0,0,1168777,0,72603310,68945925,326888,542185498375,0,183607999,15104924,302174471,225561,2118054258879,1980582884216,106480743179,221019902392,0,2832147719,0,10092404,736147,11908839,2,23600692,367,0,1564218,1517970856,2033972129700,0,0,136927780,8383229657,0,0,91083109638,21989693117226,23864213,0,20257188,637608620,63762,2734790,6779082649,0,201176060,680,3111089,57626742,6784,25430,0,13,59142,2964510997,1182366,87034810337611,6177,41788994,470065,861369,0,26732464074,971473,215545943,0,137090385565,620512601,401190,483503690100,10567785,232680222,306324,2160,27274,70118945,1636215584,15538139,151222029934103,0,395837,0,0,2107259359,0,0,781456,3144639331,1353490496,53631783,7267,992743002,24884662,124815184,0,0,499784654246,713758669,4957114,2346710558197,3745229,5226782,0,63626571225486,24470267,0,38183,196762887,2933787,23323225941,3973706,8418618,287958,53621253919151,0,0,13885931817226,27779391,746813517072,1507221704
175899123,321023039,33872041,25192,21451414,3799320,10274051,416813,558072525,8668517,12508793945,1728368154,1269134249,580008,35102036,0,14655,3843479,0,0,6570,0,80694367,215445588,318356,459930888153,0,122055628,14070325,126279415,212699,3018303517408,1633990433386,108894714524,1223608466771,0,9144180,0,10348572,119986489,108650,1,32376227,13899,0,2381,647433692,1678036917877,0,0,25768158,1914805078158246,0,0,357720888122,23466958217592,3337989816,0,22120363,665509845,25428,233161,0,0,41585868550551,1964,3313913,51549742,628,4362,0,6,2868,7785657,118378289,127315077182410,4980,4406777,570293,25411512,0,1477585327,3846873,33317626,1,110281430290,509756279,69949,438255633767,569864,76031199,94546,1512,162420,52716078,654397247,11605269,332699016217784,0,0,0,0,928989004,0,0,681261,3174452959,2113986430,37593333,20262,873870299,16976809,12555797000,0,0,433690802377,534353461,1291001,2585801881781,3340253,14616714,0,54542806571962,7397406,0,49044,38983489,1969309,19439494127,298055,33432484,51579725,48359314618628,0,0,4889374874242,20487587,34833066065,2406197494
80923946,253031951,30716836,64673,58851160,21699949,154665273,482586,518538502,4565592,797342581,1606465457,1790374386,896252,4996445,0,34023,2346642,0,0,720245,0,6591878,1108011892,7814,494389566791,0,116277316,10784419,36040859,42,5546544905458,1370481557827,91946821418,1025926555900,0,8483655,0,12422532,5712659,183279,944,0,11975,0,4627,149018375,1407465464522,0,0,24261924,397398699791831,0,0,19104855074,22653407324833,529700179,0,20830555,271090673,4362,4230470,14273525954,0,960314852286,0,3275580,58189578,1644,262604,0,7,394910,81945028,4235592,97349440916739,1532,7290058,63104,4774125,0,460925213,0,28576452,0,100521207225,240187218,617604,86749799209,14887447,230954473,84977,723,53156,8415226,744710609,11977055,121230225340967,0,0,0,0,247765227,0,0,125462,2984674224,2032942281,32361535,1734,445745419,14234357,795464623,0,0,291641226342,43550857,3236788,9976841640847,6763228,54428,0,147204146240454,3198900,0,23327,262640578,3183436,0,311653,5797496,237986,39107146160091,0,0,17246040922114,4686615,598256276357,1128515448
64361828,135632881,40330650,73691,514610,18238285,0,265994,394607260,1441808,677897112,1507152596,1708595544,0,51848182,0,39508,2001089,0,0,453518,0,115716227,61167550,534194,354040848759,0,88396580,13205347,349419030,377169,994004058079,1165191408804,98865888861,20374165054,0,8373260,0,12369117,9677606,293148,17,0,9017,0,6664,1706866761,1196585925954,0,0,25754402,350642633221099,0,0,322368803178,12714135742995,470607990,0,28231256,337064498,262606,0,1631621229,0,989178573172,0,3777339,63977061,1902,194652,0,18,452551,18604157,4214154,90282948614648,1899,2894290,1705994,18602486,0,2205665020,0,17557753,0,91360740375,137175780,521088,15154942698,0,193944407,15690,27093,57095,27182812,665913276,11825354,155923405858873,0,0,0,0,2390630762,0,0,1567470,2773724055,2040011522,5520222,508438,195097730,1177218,665336976,0,0,289144292323,1023053452,94518828,5622334480832,5710550,94268,0,104901198357510,2915063,0,5129,221757334,174706154,13144313864,2247560,49383311,4227937,4382554902777,0,0,14612425857029,11104128,70650119371,631470608
66994494,181785923,43440926,87693,373663,2411222,0,127389,474450172,8426281,645908656,1397316077,1570512328,0,26968250,0,48226,907118,0,0,583240,0,0,110785434,8517,370666938434,0,104663915,13716346,95564313,3738,3551541129397,1015632176051,120803151792,633049065861,0,8272457,0,11357468,1993133,637780,1244,0,10790,0,8420,414656763,1042755932143,0,0,22458328,313891469095757,0,0,28329612504,24363802527384,408485621,0,26820512,218240094,194654,0,1382652064,0,485586859170,0,3827384,51150618,2237,269642,0,12,6465,21686261,6449516,65743619950986,1524,11214659,0,17256026,0,2672737090,0,33172567,0,133445503115,194965844,84302,3980918216,0,180442259,4636,7249,11636,8338022,673154227,12062851,230560327347285,0,0,0,0,638120956,0,0,40497035,1991660052,2026673254,17177638,130926,360694339,6817818,636325899,0,0,84755590989,5946794,5292555,349061175897,5721210,34895,0,89075927717955,4750316,0,36820,20572173,1661598,4894771231,2144024,26364585,8672214,862341195795,0,0,2182545338140,5486572,381003588631,891304430
121264677,180596599,37382604,3307633,452618,7354844,0,350735,486864192,15886408,803313652,1018616836,1722116578,0,26201021,0,1429875,1401361,0,0,37485254,0,0,52343114,179803,452950978608,0,107993966,11707458,63484510,2607,6061730718476,873667114817,89672913019,34561768679,0,2087359184,0,535875374,2456664,73206,0,0,22605,0,10106,285391041,897223368230,0,0,22206556,90638900424164,0,0,180525005638,29962923260044,203411654,0,26829747,435222219,269645,0,0,0,450106410628,0,5673344,43391253,70328,0,0,20,1335272,3001473483,9296701,77388237233454,4199,5178819,0,16031904,0,3292459158,0,2526977276,9,65508300520,351151390,217617,39846107123,0,44975660,78420,658574,90991,19722300,674452722,10873288,78720887440089,0,0,0,0,438339921,0,0,7973786,2192048395,2018510103,30720637,24387,570109993,13647257,795823219,0,0,5297315334,80628145,761276,446432735413,4086620,84400,0,75511785682467,5677971,0,80667,85066723,17488957,7210244873,121959,25789164,7936082,1179327711382,0,0,2116770853810,10612787,57962339765,629059019
